JuncType	Event_ID	Event_Group	GeneID	geneSymbol	Gene_Event_ID	DSE_Category	Control	shRING1A.B	shRYBP
JC	Event_2578	Skipped Exon	ENSG00000121716	PILRB	1	Common to shRING1A.B and shRYBP	33	74	44
JC	Event_2579	Skipped Exon	ENSG00000108825	PTGES3L-AARSD1	1		16	34	8
JC	Event_258	Alternative 5' Splice Site	ENSG00000177674	AGTRAP	1	Unique to shRING1A.B vs Control	11	34	
JC	Event_2580	Skipped Exon	ENSG00000128563	PRKRIP1	1	Unique to shRYBP vs Control	107		77
JC	Event_2581	Skipped Exon	ENSG00000061938	TNK2	1	Unique to shRYBP vs Control	49		61
JC	Event_2582	Skipped Exon	ENSG00000091129	NRCAM	1		35	58	43
JC	Event_2583	Skipped Exon	ENSG00000179818	PCBP1-AS1	1	Unique to shRYBP vs Control	114		81
JC	Event_2584	Skipped Exon	ENSG00000179818	PCBP1-AS1	2	Unique to shRYBP vs Control	121		85
JC	Event_2585	Skipped Exon	ENSG00000183087	GAS6	1		369	333	357
JC	Event_2586	Skipped Exon	ENSG00000158636	EMSY	1	Unique to shRYBP vs Control	36		42
JC	Event_2587	Skipped Exon	ENSG00000158636	EMSY	2	Unique to shRYBP vs Control	60		64
JC	Event_2588	Skipped Exon	ENSG00000158636	EMSY	3	Unique to shRYBP vs Control	46		35
JC	Event_2589	Skipped Exon	ENSG00000008311	AASS	1		34	82	44
JC	Event_259	Alternative 5' Splice Site	ENSG00000115290	GRB14	1	Unique to shRING1A.B vs Control	29	34	
JC	Event_2590	Skipped Exon	ENSG00000173875	ZNF791	1	Unique to shRYBP vs Control	128		78
JC	Event_2591	Skipped Exon	ENSG00000173875	ZNF791	2		141	109	81
JC	Event_2592	Skipped Exon	ENSG00000280828	AC090114.3	1	Common to shRING1A.B and shRYBP	72	82	68
JC	Event_2593	Skipped Exon	ENSG00000128596	CCDC136	1	Unique to shRYBP vs Control	58		48
JC	Event_2594	Skipped Exon	ENSG00000223482	NUTM2A-AS1	1	Common to shRING1A.B and shRYBP	37	35	19
JC	Event_2595	Skipped Exon	ENSG00000126746	ZNF384	1	Unique to shRYBP vs Control	313		252
JC	Event_2596	Skipped Exon	ENSG00000273297	AC009275.1	1		76	71	62
JC	Event_2597	Skipped Exon	ENSG00000164808	SPIDR	1		13	17	27
JC	Event_2598	Skipped Exon	ENSG00000087299	L2HGDH	1	Common to shRING1A.B and shRYBP	26	64	22
JC	Event_2599	Skipped Exon	ENSG00000157764	BRAF	1		65	80	61
JC	Event_26	Alternative 5' Splice Site	ENSG00000196547	MAN2A2	1	Common to shRING1A.B and shRYBP	40	72	47
JC	Event_260	Alternative 5' Splice Site	ENSG00000198589	LRBA	1	Unique to shRING1A.B vs Control	76	63	
JC	Event_2600	Skipped Exon	ENSG00000158169	FANCC	1	Common to shRING1A.B and shRYBP	59	49	46
JC	Event_2602	Skipped Exon	ENSG00000171847	FAM90A1	1	Unique to shRYBP vs Control	9		11
JC	Event_2603	Skipped Exon	ENSG00000171847	FAM90A1	2	Unique to shRYBP vs Control	11		11
JC	Event_2604	Skipped Exon	ENSG00000171847	FAM90A1	3	Common to shRING1A.B and shRYBP	23	27	11
JC	Event_2605	Skipped Exon	ENSG00000171847	FAM90A1	4	Common to shRING1A.B and shRYBP	18	13	10
JC	Event_2606	Skipped Exon	ENSG00000106348	IMPDH1	1	Unique to shRYBP vs Control	24		25
JC	Event_2607	Skipped Exon	ENSG00000141380	SS18	1	Unique to shRYBP vs Control	8		16
JC	Event_2608	Skipped Exon	ENSG00000184083	FAM120C	1	Unique to shRYBP vs Control	24		11
JC	Event_2609	Skipped Exon	ENSG00000228509	AC006460.1	1		7	9	4
JC	Event_261	Alternative 5' Splice Site	ENSG00000198721	ECI2	1	Unique to shRING1A.B vs Control	27	34	
JC	Event_2610	Skipped Exon	ENSG00000132554	RGS22	1	Common to shRING1A.B and shRYBP	91	90	92
JC	Event_2612	Skipped Exon	ENSG00000125812	GZF1	1		36	40	53
JC	Event_2613	Skipped Exon	ENSG00000180758	GPR157	1	Common to shRING1A.B and shRYBP	18	90	53
JC	Event_2614	Skipped Exon	ENSG00000126653	NSRP1	1		96	100	60
JC	Event_2615	Skipped Exon	ENSG00000126653	NSRP1	2	Common to shRING1A.B and shRYBP	30	12	6
JC	Event_2616	Skipped Exon	ENSG00000169084	DHRSX	1	Unique to shRYBP vs Control	113		110
JC	Event_2617	Skipped Exon	ENSG00000223773	CD99P1	1	Common to shRING1A.B and shRYBP	40	33	26
JC	Event_2618	Skipped Exon	ENSG00000259024	TVP23C-CDRT4	1	Unique to shRYBP vs Control	103		83
JC	Event_2619	Skipped Exon	ENSG00000259024	TVP23C-CDRT4	2	Common to shRING1A.B and shRYBP	39	35	22
JC	Event_262	Alternative 5' Splice Site	ENSG00000105136	ZNF419	1	Unique to shRING1A.B vs Control	31	46	
JC	Event_2620	Skipped Exon	ENSG00000169891	REPS2	1	Unique to shRYBP vs Control	46		58
JC	Event_2621	Skipped Exon	ENSG00000196123	KIAA0895L	1	Common to shRING1A.B and shRYBP	41	72	64
JC	Event_2622	Skipped Exon	ENSG00000196123	KIAA0895L	2	Common to shRING1A.B and shRYBP	119	154	137
JC	Event_2623	Skipped Exon	ENSG00000196123	KIAA0895L	3	Common to shRING1A.B and shRYBP	34	39	50
JC	Event_2624	Skipped Exon	ENSG00000196123	KIAA0895L	4	Common to shRING1A.B and shRYBP	55	85	103
JC	Event_2626	Skipped Exon	ENSG00000128654	MTX2	1	Common to shRING1A.B and shRYBP	81	129	125
JC	Event_2627	Skipped Exon	ENSG00000198947	DMD	1	Unique to shRYBP vs Control	35		25
JC	Event_2628	Skipped Exon	ENSG00000170293	CMTM8	1	Unique to shRYBP vs Control	220		159
JC	Event_2629	Skipped Exon	ENSG00000147050	KDM6A	1	Unique to shRYBP vs Control	95		80
JC	Event_263	Alternative 5' Splice Site	ENSG00000114923	SLC4A3	1	Unique to shRING1A.B vs Control	13	42	
JC	Event_2630	Skipped Exon	ENSG00000102312	PORCN	1	Unique to shRYBP vs Control	145		97
JC	Event_2631	Skipped Exon	ENSG00000102312	PORCN	2	Unique to shRYBP vs Control	101		91
JC	Event_2632	Skipped Exon	ENSG00000245958	AC093752.1	1	Common to shRING1A.B and shRYBP	40	26	20
JC	Event_2633	Skipped Exon	ENSG00000245958	AC093752.1	2	Common to shRING1A.B and shRYBP	47	27	22
JC	Event_2634	Skipped Exon	ENSG00000008294	SPAG9	1		772	965	657
JC	Event_2635	Skipped Exon	ENSG00000094631	HDAC6	1		184	187	205
JC	Event_2636	Skipped Exon	ENSG00000094631	HDAC6	2		65	60	82
JC	Event_2638	Skipped Exon	ENSG00000083750	RRAGB	1	Unique to shRYBP vs Control	28		34
JC	Event_2639	Skipped Exon	ENSG00000148985	PGAP2	1	Unique to shRYBP vs Control	61		97
JC	Event_264	Alternative 5' Splice Site	ENSG00000095059	DHPS	2	Unique to shRING1A.B vs Control	110	146	
JC	Event_2640	Skipped Exon	ENSG00000148985	PGAP2	2		17	13	6
JC	Event_2641	Skipped Exon	ENSG00000204116	CHIC1	1	Unique to shRYBP vs Control	56		61
JC	Event_2642	Skipped Exon	ENSG00000242574	HLA-DMB	1	Unique to shRYBP vs Control	16		15
JC	Event_2643	Skipped Exon	ENSG00000242574	HLA-DMB	2	Unique to shRYBP vs Control	27		34
JC	Event_2644	Skipped Exon	ENSG00000105327	BBC3	1	Unique to shRYBP vs Control	1044		1028
JC	Event_2645	Skipped Exon	ENSG00000105327	BBC3	2	Unique to shRYBP vs Control	744		793
JC	Event_2646	Skipped Exon	ENSG00000198157	HMGN5	1	Unique to shRYBP vs Control	30		49
JC	Event_2647	Skipped Exon	ENSG00000103152	MPG	1	Common to shRING1A.B and shRYBP	39	63	42
JC	Event_2648	Skipped Exon	ENSG00000077264	PAK3	1	Unique to shRYBP vs Control	320		315
JC	Event_2649	Skipped Exon	ENSG00000101901	ALG13	1		14	51	29
JC	Event_265	Alternative 5' Splice Site	ENSG00000169247	SH3TC2	1	Unique to shRING1A.B vs Control	18	43	
JC	Event_2650	Skipped Exon	ENSG00000147905	ZCCHC7	1	Unique to shRYBP vs Control	35		18
JC	Event_2651	Skipped Exon	ENSG00000147905	ZCCHC7	2	Unique to shRYBP vs Control	152		100
JC	Event_2652	Skipped Exon	ENSG00000158201	ABHD3	1	Unique to shRYBP vs Control	117		132
JC	Event_2653	Skipped Exon	ENSG00000148832	PAOX	1		32	94	68
JC	Event_2654	Skipped Exon	ENSG00000147677	EIF3H	1	Unique to shRYBP vs Control	45		28
JC	Event_2655	Skipped Exon	ENSG00000269556	TMEM185A	1	Unique to shRYBP vs Control	259		319
JC	Event_2656	Skipped Exon	ENSG00000013619	MAMLD1	1	Unique to shRYBP vs Control	43		30
JC	Event_2657	Skipped Exon	ENSG00000101198	NKAIN4	1	Same Direction	30	104	69
JC	Event_2658	Skipped Exon	ENSG00000185485	SDHAP1	1	Unique to shRYBP vs Control	84		65
JC	Event_2659	Skipped Exon	ENSG00000223959	AFG3L1P	1		140	204	109
JC	Event_266	Alternative 5' Splice Site	ENSG00000178752	ERFE	1	Unique to shRING1A.B vs Control	53	131	
JC	Event_2661	Skipped Exon	ENSG00000111364	DDX55	1		88	56	76
JC	Event_2662	Skipped Exon	ENSG00000130158	DOCK6	1	Common to shRING1A.B and shRYBP	62	88	58
JC	Event_2663	Skipped Exon	ENSG00000110841	PPFIBP1	1	Unique to shRYBP vs Control	294		314
JC	Event_2664	Skipped Exon	ENSG00000205581	HMGN1	1	Unique to shRYBP vs Control	89		67
JC	Event_2665	Skipped Exon	ENSG00000151090	THRB	1		22	22	25
JC	Event_2666	Skipped Exon	ENSG00000151090	THRB	2	Unique to shRYBP vs Control	124		150
JC	Event_2667	Skipped Exon	ENSG00000151090	THRB	3	Unique to shRYBP vs Control	7		13
JC	Event_2668	Skipped Exon	ENSG00000164733	CTSB	1	Unique to shRYBP vs Control	21		12
JC	Event_267	Alternative 5' Splice Site	ENSG00000122085	MTERF4	1	Unique to shRING1A.B vs Control	13	35	
JC	Event_2670	Skipped Exon	ENSG00000180263	FGD6	1	Common to shRING1A.B and shRYBP	86	123	80
JC	Event_2671	Skipped Exon	ENSG00000180263	FGD6	2	Unique to shRYBP vs Control	102		60
JC	Event_2672	Skipped Exon	ENSG00000168476	REEP4	1		139	121	158
JC	Event_2673	Skipped Exon	ENSG00000241852	C8orf58	1	Unique to shRYBP vs Control	156		184
JC	Event_2674	Skipped Exon	ENSG00000165392	WRN	1	Unique to shRYBP vs Control	42		45
JC	Event_2675	Skipped Exon	ENSG00000022567	SLC45A4	1		33	47	72
JC	Event_2676	Skipped Exon	ENSG00000139546	TARBP2	1		131	133	162
JC	Event_2677	Skipped Exon	ENSG00000139546	TARBP2	2		44	66	44
JC	Event_2678	Skipped Exon	ENSG00000139546	TARBP2	3		22	24	34
JC	Event_2679	Skipped Exon	ENSG00000104205	SGK3	1	Unique to shRYBP vs Control	111		97
JC	Event_268	Alternative 5' Splice Site	ENSG00000131389	SLC6A6	1	Unique to shRING1A.B vs Control	22	32	
JC	Event_2680	Skipped Exon	ENSG00000271853	AL162258.1	1	Common to shRING1A.B and shRYBP	13	7	8
JC	Event_2681	Skipped Exon	ENSG00000108239	TBC1D12	1	Unique to shRYBP vs Control	111		120
JC	Event_2682	Skipped Exon	ENSG00000104983	CCDC61	1	Unique to shRYBP vs Control	55		46
JC	Event_2683	Skipped Exon	ENSG00000147601	TERF1	1	Common to shRING1A.B and shRYBP	485	506	439
JC	Event_2684	Skipped Exon	ENSG00000224597	SVIL-AS1	1	Common to shRING1A.B and shRYBP	29	20	33
JC	Event_2685	Skipped Exon	ENSG00000121039	RDH10	1	Unique to shRYBP vs Control	143		133
JC	Event_2686	Skipped Exon	ENSG00000198919	DZIP3	1		31	79	61
JC	Event_2687	Skipped Exon	ENSG00000177565	TBL1XR1	1	Common to shRING1A.B and shRYBP	30	35	17
JC	Event_2688	Skipped Exon	ENSG00000177565	TBL1XR1	2	Common to shRING1A.B and shRYBP	75	128	73
JC	Event_2689	Skipped Exon	ENSG00000177565	TBL1XR1	3		91	146	96
JC	Event_269	Alternative 5' Splice Site	ENSG00000111679	PTPN6	1	Same Direction	118	82	112
JC	Event_2690	Skipped Exon	ENSG00000182986	ZNF320	1	Common to shRING1A.B and shRYBP	27	21	30
JC	Event_2691	Skipped Exon	ENSG00000136870	ZNF189	1	Common to shRING1A.B and shRYBP	40	39	39
JC	Event_2692	Skipped Exon	ENSG00000156162	DPY19L4	1	Unique to shRYBP vs Control	89		101
JC	Event_2693	Skipped Exon	ENSG00000156162	DPY19L4	2	Unique to shRYBP vs Control	91		115
JC	Event_2694	Skipped Exon	ENSG00000154114	TBCEL	1	Unique to shRYBP vs Control	75		52
JC	Event_2695	Skipped Exon	ENSG00000154114	TBCEL	2		9	15	10
JC	Event_2696	Skipped Exon	ENSG00000272886	DCP1A	1	Common to shRING1A.B and shRYBP	218	100	192
JC	Event_2697	Skipped Exon	ENSG00000172167	MTBP	1	Unique to shRYBP vs Control	115		137
JC	Event_2698	Skipped Exon	ENSG00000140525	FANCI	1	Unique to shRYBP vs Control	23		19
JC	Event_2699	Skipped Exon	ENSG00000140525	FANCI	2	Unique to shRYBP vs Control	40		47
JC	Event_27	Alternative 5' Splice Site	ENSG00000104093	DMXL2	1	Unique to shRYBP vs Control	31		12
JC	Event_270	Alternative 5' Splice Site	ENSG00000079150	FKBP7	1	Unique to shRING1A.B vs Control	60	45	
JC	Event_2700	Skipped Exon	ENSG00000140525	FANCI	3	Same Direction	19	10	18
JC	Event_2701	Skipped Exon	ENSG00000254166	CASC19	1		14	24	11
JC	Event_2702	Skipped Exon	ENSG00000254166	CASC19	2		9	22	12
JC	Event_2703	Skipped Exon	ENSG00000254166	CASC19	3		73	60	70
JC	Event_2704	Skipped Exon	ENSG00000254166	CASC19	4	Unique to shRYBP vs Control	178		123
JC	Event_2705	Skipped Exon	ENSG00000254166	CASC19	5	Unique to shRYBP vs Control	30		37
JC	Event_2706	Skipped Exon	ENSG00000254166	CASC19	6	Unique to shRYBP vs Control	28		40
JC	Event_2707	Skipped Exon	ENSG00000127415	IDUA	1	Common to shRING1A.B and shRYBP	29	36	32
JC	Event_2708	Skipped Exon	ENSG00000153317	ASAP1	1	Unique to shRYBP vs Control	429		408
JC	Event_2709	Skipped Exon	ENSG00000184156	KCNQ3	1	Common to shRING1A.B and shRYBP	55	76	41
JC	Event_271	Alternative 5' Splice Site	ENSG00000114745	GORASP1	2	Unique to shRING1A.B vs Control	209	226	
JC	Event_2710	Skipped Exon	ENSG00000105339	DENND3	1	Common to shRING1A.B and shRYBP	110	154	148
JC	Event_2711	Skipped Exon	ENSG00000104518	GSDMD	1	Common to shRING1A.B and shRYBP	15	25	22
JC	Event_2712	Skipped Exon	ENSG00000204839	MROH6	1	Common to shRING1A.B and shRYBP	12	27	18
JC	Event_2713	Skipped Exon	ENSG00000179950	PUF60	1	Unique to shRYBP vs Control	2399		2412
JC	Event_2714	Skipped Exon	ENSG00000182325	FBXL6	1	Unique to shRYBP vs Control	91		65
JC	Event_2715	Skipped Exon	ENSG00000182325	FBXL6	2	Unique to shRYBP vs Control	13		16
JC	Event_2716	Skipped Exon	ENSG00000147789	ZNF7	1		84	97	69
JC	Event_2717	Skipped Exon	ENSG00000107104	KANK1	1		36	21	28
JC	Event_2718	Skipped Exon	ENSG00000173253	DMRT2	1	Unique to shRYBP vs Control	42		32
JC	Event_2719	Skipped Exon	ENSG00000099219	ERMP1	1	Unique to shRYBP vs Control	75		71
JC	Event_272	Alternative 5' Splice Site	ENSG00000170919	TPT1-AS1	1	Same Direction	18	6	12
JC	Event_2720	Skipped Exon	ENSG00000107077	KDM4C	1	Unique to shRYBP vs Control	88		74
JC	Event_2721	Skipped Exon	ENSG00000137145	DENND4C	1		73	90	73
JC	Event_2722	Skipped Exon	ENSG00000171843	MLLT3	1	Common to shRING1A.B and shRYBP	82	102	30
JC	Event_2723	Skipped Exon	ENSG00000188352	FOCAD	1	Unique to shRYBP vs Control	130		106
JC	Event_2724	Skipped Exon	ENSG00000204130	RUFY2	1	Unique to shRYBP vs Control	99		117
JC	Event_2725	Skipped Exon	ENSG00000137073	UBAP2	1	Common to shRING1A.B and shRYBP	227	176	154
JC	Event_2726	Skipped Exon	ENSG00000165304	MELK	1	Unique to shRYBP vs Control	81		106
JC	Event_2727	Skipped Exon	ENSG00000215126	CBWD6	1	Unique to shRYBP vs Control	19		14
JC	Event_2729	Skipped Exon	ENSG00000184465	WDR27	1	Unique to shRYBP vs Control	38		65
JC	Event_273	Alternative 5' Splice Site	ENSG00000100722	ZC3H14	1	Unique to shRING1A.B vs Control	36	43	
JC	Event_2730	Skipped Exon	ENSG00000131089	ARHGEF9	1	Unique to shRYBP vs Control	178		138
JC	Event_2731	Skipped Exon	ENSG00000131089	ARHGEF9	2	Unique to shRYBP vs Control	85		65
JC	Event_2732	Skipped Exon	ENSG00000131089	ARHGEF9	3	Unique to shRYBP vs Control	29		18
JC	Event_2733	Skipped Exon	ENSG00000256591	AP003108.2	1	Unique to shRYBP vs Control	593		654
JC	Event_2734	Skipped Exon	ENSG00000119139	TJP2	1	Unique to shRYBP vs Control	107		126
JC	Event_2735	Skipped Exon	ENSG00000196781	TLE1	1	Common to shRING1A.B and shRYBP	16	43	18
JC	Event_2736	Skipped Exon	ENSG00000196781	TLE1	2	Unique to shRYBP vs Control	139		131
JC	Event_2737	Skipped Exon	ENSG00000225511	LINC00475	1	Unique to shRYBP vs Control	20		8
JC	Event_2738	Skipped Exon	ENSG00000165233	CARD19	1	Unique to shRYBP vs Control	543		475
JC	Event_2739	Skipped Exon	ENSG00000148082	SHC3	1	Common to shRING1A.B and shRYBP	23	20	17
JC	Event_274	Alternative 5' Splice Site	ENSG00000100722	ZC3H14	2	Unique to shRING1A.B vs Control	112	157	
JC	Event_2740	Skipped Exon	ENSG00000103811	CTSH	1	Common to shRING1A.B and shRYBP	59	109	65
JC	Event_2741	Skipped Exon	ENSG00000165138	ANKS6	1		405	609	516
JC	Event_2742	Skipped Exon	ENSG00000137497	NUMA1	1	Unique to shRYBP vs Control	83		67
JC	Event_2743	Skipped Exon	ENSG00000137497	NUMA1	2	Unique to shRYBP vs Control	216		178
JC	Event_2744	Skipped Exon	ENSG00000137497	NUMA1	3	Common to shRING1A.B and shRYBP	83	69	69
JC	Event_2745	Skipped Exon	ENSG00000184939	ZFP90	1		14	32	19
JC	Event_2746	Skipped Exon	ENSG00000106868	SUSD1	1	Unique to shRYBP vs Control	99		105
JC	Event_2747	Skipped Exon	ENSG00000119314	PTBP3	1	Common to shRING1A.B and shRYBP	303	305	344
JC	Event_2748	Skipped Exon	ENSG00000066468	FGFR2	1		60	56	65
JC	Event_2749	Skipped Exon	ENSG00000066468	FGFR2	2		28	21	20
JC	Event_275	Alternative 5' Splice Site	ENSG00000234456	MAGI2-AS3	1	Same Direction	20	21	25
JC	Event_2750	Skipped Exon	ENSG00000060237	WNK1	1		109	77	75
JC	Event_2751	Skipped Exon	ENSG00000060237	WNK1	2	Unique to shRYBP vs Control	227		214
JC	Event_2752	Skipped Exon	ENSG00000136052	SLC41A2	1	Common to shRING1A.B and shRYBP	20	58	48
JC	Event_2753	Skipped Exon	ENSG00000119408	NEK6	1	Unique to shRYBP vs Control	131		151
JC	Event_2754	Skipped Exon	ENSG00000148337	CIZ1	1	Unique to shRYBP vs Control	44		24
JC	Event_2755	Skipped Exon	ENSG00000136811	ODF2	1	Unique to shRYBP vs Control	197		168
JC	Event_2756	Skipped Exon	ENSG00000198917	SPOUT1	1		431	534	342
JC	Event_2757	Skipped Exon	ENSG00000198780	FAM169A	1	Common to shRING1A.B and shRYBP	45	58	47
JC	Event_2758	Skipped Exon	ENSG00000203780	FANK1	1	Unique to shRYBP vs Control	34		25
JC	Event_2759	Skipped Exon	ENSG00000173801	JUP	1		10	30	17
JC	Event_276	Alternative 5' Splice Site	ENSG00000054523	KIF1B	1	Unique to shRING1A.B vs Control	69	101	
JC	Event_2760	Skipped Exon	ENSG00000133943	DGLUCY	1	Unique to shRYBP vs Control	34		43
JC	Event_2761	Skipped Exon	ENSG00000133943	DGLUCY	2		24	48	42
JC	Event_2763	Skipped Exon	ENSG00000005801	ZNF195	1	Unique to shRYBP vs Control	54		22
JC	Event_2764	Skipped Exon	ENSG00000101871	MID1	1	Common to shRING1A.B and shRYBP	92	75	121
JC	Event_2765	Skipped Exon	ENSG00000213995	NAXD	1	Unique to shRYBP vs Control	247		177
JC	Event_2766	Skipped Exon	ENSG00000213995	NAXD	2		38	19	17
JC	Event_2767	Skipped Exon	ENSG00000246273	SBF2-AS1	1	Unique to shRYBP vs Control	44		34
JC	Event_2768	Skipped Exon	ENSG00000157600	TMEM164	1	Common to shRING1A.B and shRYBP	66	62	49
JC	Event_2769	Skipped Exon	ENSG00000133816	MICAL2	1	Unique to shRYBP vs Control	43		26
JC	Event_277	Alternative 5' Splice Site	ENSG00000088038	CNOT3	1	Unique to shRING1A.B vs Control	629	637	
JC	Event_2770	Skipped Exon	ENSG00000162599	NFIA	1	Common to shRING1A.B and shRYBP	38	45	39
JC	Event_2771	Skipped Exon	ENSG00000148950	IMMP1L	1		33	28	22
JC	Event_2772	Skipped Exon	ENSG00000186868	MAPT	1	Unique to shRYBP vs Control	34		16
JC	Event_2773	Skipped Exon	ENSG00000106290	TAF6	1	Common to shRING1A.B and shRYBP	33	46	33
JC	Event_2774	Skipped Exon	ENSG00000106290	TAF6	2	Unique to shRYBP vs Control	44		46
JC	Event_2775	Skipped Exon	ENSG00000284969	AL049629.2	1		105	89	94
JC	Event_2776	Skipped Exon	ENSG00000159314	ARHGAP27	1		126	179	156
JC	Event_2777	Skipped Exon	ENSG00000151773	CCDC122	1	Unique to shRYBP vs Control	38		26
JC	Event_2778	Skipped Exon	ENSG00000019485	PRDM11	1	Common to shRING1A.B and shRYBP	22	38	26
JC	Event_2779	Skipped Exon	ENSG00000149179	C11orf49	1	Unique to shRYBP vs Control	433		420
JC	Event_2780	Skipped Exon	ENSG00000025434	NR1H3	1	Unique to shRYBP vs Control	12		22
JC	Event_2781	Skipped Exon	ENSG00000025434	NR1H3	2		18	26	22
JC	Event_2782	Skipped Exon	ENSG00000025434	NR1H3	3	Unique to shRYBP vs Control	86		92
JC	Event_2783	Skipped Exon	ENSG00000165915	SLC39A13	1	Common to shRING1A.B and shRYBP	393	499	470
JC	Event_2784	Skipped Exon	ENSG00000109920	FNBP4	1		171	122	123
JC	Event_2785	Skipped Exon	ENSG00000143429	LSP1P4	1	Unique to shRYBP vs Control	107		78
JC	Event_2786	Skipped Exon	ENSG00000277072	STAG3L2	1	Common to shRING1A.B and shRYBP	152	131	179
JC	Event_2788	Skipped Exon	ENSG00000167994	RAB3IL1	1		32	83	60
JC	Event_2789	Skipped Exon	ENSG00000168002	POLR2G	1	Unique to shRYBP vs Control	151		133
JC	Event_279	Alternative 5' Splice Site	ENSG00000107815	TWNK	1	Same Direction	135	161	128
JC	Event_2790	Skipped Exon	ENSG00000072518	MARK2	1	Common to shRING1A.B and shRYBP	332	386	356
JC	Event_2791	Skipped Exon	ENSG00000149743	TRPT1	1		262	261	276
JC	Event_2792	Skipped Exon	ENSG00000149743	TRPT1	2		171	148	151
JC	Event_2793	Skipped Exon	ENSG00000173264	GPR137	1		60	83	88
JC	Event_2794	Skipped Exon	ENSG00000162241	SLC25A45	1	Common to shRING1A.B and shRYBP	21	119	58
JC	Event_2795	Skipped Exon	ENSG00000171466	ZNF562	1	Common to shRING1A.B and shRYBP	58	39	59
JC	Event_2796	Skipped Exon	ENSG00000106723	SPIN1	1	Unique to shRYBP vs Control	24		36
JC	Event_2797	Skipped Exon	ENSG00000106723	SPIN1	2	Common to shRING1A.B and shRYBP	28	21	21
JC	Event_2798	Skipped Exon	ENSG00000144134	RABL2A	1	Unique to shRYBP vs Control	46		19
JC	Event_2799	Skipped Exon	ENSG00000162341	TPCN2	1		37	61	58
JC	Event_28	Alternative 5' Splice Site	ENSG00000104047	DTWD1	1	Unique to shRYBP vs Control	25		15
JC	Event_280	Alternative 5' Splice Site	ENSG00000137216	TMEM63B	1	Unique to shRING1A.B vs Control	27	19	
JC	Event_2800	Skipped Exon	ENSG00000172927	MYEOV	1		65	91	35
JC	Event_2801	Skipped Exon	ENSG00000267314	AC104532.1	1		20	58	37
JC	Event_2802	Skipped Exon	ENSG00000170482	SLC23A1	1	Common to shRING1A.B and shRYBP	13	63	18
JC	Event_2804	Skipped Exon	ENSG00000162139	NEU3	1	Unique to shRYBP vs Control	120		82
JC	Event_2805	Skipped Exon	ENSG00000158555	GDPD5	1	Unique to shRYBP vs Control	146		171
JC	Event_2806	Skipped Exon	ENSG00000254536	AL360181.3	1		19	17	31
JC	Event_2807	Skipped Exon	ENSG00000257621	PSMA3-AS1	1		42	34	31
JC	Event_2808	Skipped Exon	ENSG00000257621	PSMA3-AS1	2		15	19	10
JC	Event_281	Alternative 5' Splice Site	ENSG00000137216	TMEM63B	2	Same Direction	73	86	58
JC	Event_2811	Skipped Exon	ENSG00000165490	DDIAS	1	Unique to shRYBP vs Control	51		52
JC	Event_2812	Skipped Exon	ENSG00000186197	EDARADD	1	Unique to shRYBP vs Control	84		82
JC	Event_2813	Skipped Exon	ENSG00000187240	DYNC2H1	1	Unique to shRYBP vs Control	26		36
JC	Event_2815	Skipped Exon	ENSG00000170634	ACYP2	1	Common to shRING1A.B and shRYBP	43	34	49
JC	Event_2816	Skipped Exon	ENSG00000109917	ZPR1	1		265	273	267
JC	Event_2817	Skipped Exon	ENSG00000149577	SIDT2	1	Unique to shRYBP vs Control	69		83
JC	Event_2818	Skipped Exon	ENSG00000047634	SCML1	1	Unique to shRYBP vs Control	78		74
JC	Event_2819	Skipped Exon	ENSG00000047634	SCML1	2	Common to shRING1A.B and shRYBP	21	12	19
JC	Event_282	Alternative 5' Splice Site	ENSG00000137216	TMEM63B	3	Unique to shRING1A.B vs Control	55	87	
JC	Event_2820	Skipped Exon	ENSG00000047634	SCML1	3	Unique to shRYBP vs Control	22		22
JC	Event_2823	Skipped Exon	ENSG00000140859	KIFC3	1	Common to shRING1A.B and shRYBP	1768	2149	1748
JC	Event_2824	Skipped Exon	ENSG00000140859	KIFC3	2		25	31	45
JC	Event_2825	Skipped Exon	ENSG00000140859	KIFC3	3		44	61	51
JC	Event_2826	Skipped Exon	ENSG00000150433	TMEM218	1		104	96	131
JC	Event_2827	Skipped Exon	ENSG00000150433	TMEM218	2		108	98	134
