Event_ID	Event_Type	ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference	comparison	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	riExonStart_0base	riExonEnd	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	Event_Group	JuncType	Gene_Event_ID	Gene_Event_Type	DSE_Category
Event_1248	ri_jc	1233	ENSG00000162004	CCDC78	chr16	-			724910	724989	725077	725145	3,10,12	1,2,5	5,1,14	0,1,0	237	149	0.000374491599979	0.0117303158309212	0.654,0.759,0.601	1.0,0.386,1.0	-0.124	Control_vs_shRYBP							724910	725145					Retained Intron	JC	3	Retained Intron_3	Unique to shRYBP vs Control
Event_1248	ri_jcec	1233	ENSG00000162004	CCDC78	chr16	-			724910	724989	725077	725145	3,10,12	1,2,5	5,1,14	0,1,0	237	149	0.000374491599979	0.00952192389413393	0.654,0.759,0.601	1.0,0.386,1.0	-0.124	Control_vs_shRYBP							724910	725145					Retained Intron	JCEC	3	Retained Intron_3	Unique to shRYBP vs Control
Event_1249	ri_jc	1235	ENSG00000127580	WDR24	chr16	-			685868	685990	686067	686186	2,4,2	19,26,30	10,6,8	27,24,23	226	149	0.00312235472046	0.0462908532577806	0.065,0.092,0.042	0.196,0.142,0.187	-0.109	Control_vs_shRYBP							685868	686186					Retained Intron	JC	1	Retained Intron_1	Common to shRING1A.B and shRYBP
Event_1249	ri_jc	1234	ENSG00000127580	WDR24	chr16	-			685868	685990	686067	686186	2,4,2	19,26,30	9,17,8	28,31,23	226	149	0.00014556634209	0.0061618232606697	0.065,0.092,0.042	0.175,0.266,0.187	-0.143	Control_vs_shRING1A.B							685868	686186					Retained Intron	JC	1	Retained Intron_1	Common to shRING1A.B and shRYBP
Event_1249	ri_jcec	1235	ENSG00000127580	WDR24	chr16	-			685868	685990	686067	686186	2,4,2	19,26,30	10,6,8	27,24,23	226	149	0.00312235472046	0.0415421473081612	0.065,0.092,0.042	0.196,0.142,0.187	-0.109	Control_vs_shRYBP							685868	686186					Retained Intron	JCEC	1	Retained Intron_1	Common to shRING1A.B and shRYBP
Event_1249	ri_jcec	1234	ENSG00000127580	WDR24	chr16	-			685868	685990	686067	686186	2,4,2	19,26,30	9,17,8	28,31,23	226	149	0.00014556634209	0.00457205817527934	0.065,0.092,0.042	0.175,0.266,0.187	-0.143	Control_vs_shRING1A.B							685868	686186					Retained Intron	JCEC	1	Retained Intron_1	Common to shRING1A.B and shRYBP
Event_125	a3ss_jc	7271	ENSG00000051825	MPHOSPH9	chr12	-							15,18,7	2,0,6	24,26,33	0,0,1	298	149	0.000216703504694	0.0104195573189809	0.789,1.0,0.368	1.0,1.0,0.943	-0.262	Control_vs_shRYBP	123221371	123221895	123221371	123221723	123223037	123223127							Alternative 5' Splice Site	JC	1	Alternative 5' Splice Site_1	Unique to shRYBP vs Control
Event_1250	ri_jc	1280	ENSG00000007384	RHBDF1	chr16	-			58973	59093	59298	59349	15,34,40	0,0,0	41,33,36	2,4,2	298	149	0.000428362319671	0.012567305801052	1.0,1.0,1.0	0.911,0.805,0.9	0.128	Control_vs_shRYBP							58973	59349					Retained Intron	JC	1	Retained Intron_1	
Event_1250	ri_jc	1277	ENSG00000007384	RHBDF1	chr16	-			58973	59093	59298	59349	41,33,36	2,4,2	42,38,57	0,1,0	298	149	0.000663805773013	0.0191606639345374	0.911,0.805,0.9	1.0,0.95,1.0	-0.111	shRYBP_vs_shRING1A.B							58973	59349					Retained Intron	JC	1	Retained Intron_1	
Event_1251	ri_jc	1305	ENSG00000250988	SNHG21	chr15	+			82756903	82756939	82757045	82757206	7,18,8	4,4,0	12,8,13	0,2,0	255	149	0.00194796134673	0.0343864702138864	0.506,0.724,1.0	1.0,0.7,1.0	-0.157	Control_vs_shRYBP							82756903	82757206					Retained Intron	JC	1	Retained Intron_1	Unique to shRYBP vs Control
Event_1251	ri_jcec	1305	ENSG00000250988	SNHG21	chr15	+			82756903	82756939	82757045	82757206	7,18,8	4,4,0	12,8,13	0,2,0	255	149	0.00194796134673	0.0299816659453226	0.506,0.724,1.0	1.0,0.7,1.0	-0.157	Control_vs_shRYBP							82756903	82757206					Retained Intron	JCEC	1	Retained Intron_1	Unique to shRYBP vs Control
Event_1252	ri_jc	1368	ENSG00000102901	CENPT	chr16	-			67832227	67832354	67832454	67832545	5,4,14	1,4,8	7,7,11	0,1,2	249	149	0.00173274438246	0.0320827248770149	0.749,0.374,0.512	1.0,0.807,0.767	-0.313	Control_vs_shRYBP							67832227	67832545					Retained Intron	JC	1	Retained Intron_1	
Event_1252	ri_jc	1368	ENSG00000102901	CENPT	chr16	-			67832227	67832354	67832454	67832545	7,7,11	0,1,2	11,19,8	10,9,5	249	149	0.000189249449498	0.00824973110464751	1.0,0.807,0.767	0.397,0.558,0.489	0.377	shRYBP_vs_shRING1A.B							67832227	67832545					Retained Intron	JC	1	Retained Intron_1	
Event_1252	ri_jcec	1368	ENSG00000102901	CENPT	chr16	-			67832227	67832354	67832454	67832545	5,4,14	1,4,8	7,7,11	0,1,2	249	149	0.00173274438246	0.0275957325450388	0.749,0.374,0.512	1.0,0.807,0.767	-0.313	Control_vs_shRYBP							67832227	67832545					Retained Intron	JCEC	1	Retained Intron_1	
Event_1252	ri_jcec	1368	ENSG00000102901	CENPT	chr16	-			67832227	67832354	67832454	67832545	7,7,11	0,1,2	11,19,8	10,9,5	249	149	0.000189249449498	0.00630346243327954	1.0,0.807,0.767	0.397,0.558,0.489	0.377	shRYBP_vs_shRING1A.B							67832227	67832545					Retained Intron	JCEC	1	Retained Intron_1	
Event_1253	ri_jc	1463	ENSG00000099797	TECR	chr19	+			14563657	14563702	14563834	14563903	97,122,217	8,14,11	128,157,136	2,2,1	281	149	3.4026391682e-07	6.163215119444e-05	0.865,0.822,0.913	0.971,0.977,0.986	-0.111	Control_vs_shRYBP							14563657	14563903					Retained Intron	JC	1	Retained Intron_1	Unique to shRYBP vs Control
Event_1253	ri_jcec	1463	ENSG00000099797	TECR	chr19	+			14563657	14563702	14563834	14563903	97,122,217	8,14,11	128,157,136	2,2,1	281	149	3.4026391682e-07	4.6671685797391e-05	0.865,0.822,0.913	0.971,0.977,0.986	-0.111	Control_vs_shRYBP							14563657	14563903					Retained Intron	JCEC	1	Retained Intron_1	Unique to shRYBP vs Control
Event_1254	ri_jc	1530	ENSG00000125459	MSTO1	chr1	+			155611215	155611291	155611426	155611603	4,6,12	6,1,4	10,17,30	4,0,0	284	149	0.00245924015734	0.0403354113995214	0.259,0.759,0.611	0.567,1.0,1.0	-0.313	Control_vs_shRYBP							155611215	155611603					Retained Intron	JC	1	Retained Intron_1	
Event_1254	ri_jcec	1530	ENSG00000125459	MSTO1	chr1	+			155611215	155611291	155611426	155611603	4,6,12	6,1,4	10,17,30	4,0,0	284	149	0.00245924015734	0.036148277468444	0.259,0.759,0.611	0.567,1.0,1.0	-0.313	Control_vs_shRYBP							155611215	155611603					Retained Intron	JCEC	1	Retained Intron_1	
Event_1254	ri_jcec	1530	ENSG00000125459	MSTO1	chr1	+			155611215	155611291	155611426	155611603	10,17,30	4,0,0	14,6,8	3,1,10	284	149	0.00347814387604	0.0457761792804049	0.567,1.0,1.0	0.71,0.759,0.296	0.267	shRYBP_vs_shRING1A.B							155611215	155611603					Retained Intron	JCEC	1	Retained Intron_1	
Event_1255	ri_jc	1677	ENSG00000170085	SIMC1	chr5	+			176295029	176295077	176295149	176295262	44,55,62	0,0,0	43,23,39	0,0,14	221	149	6.26623284659e-05	0.00343488500511762	1.0,1.0,1.0	1.0,1.0,0.653	0.116	Control_vs_shRYBP							176295029	176295262					Retained Intron	JC	1	Retained Intron_1	
Event_1255	ri_jc	1674	ENSG00000170085	SIMC1	chr5	+			176295029	176295077	176295149	176295262	43,23,39	0,0,14	33,36,50	0,0,1	221	149	0.000262910282213	0.0104696108425789	1.0,1.0,0.653	1.0,1.0,0.971	-0.106	shRYBP_vs_shRING1A.B							176295029	176295262					Retained Intron	JC	1	Retained Intron_1	
Event_1255	ri_jcec	1677	ENSG00000170085	SIMC1	chr5	+			176295029	176295077	176295149	176295262	44,55,62	0,0,0	43,23,39	0,0,14	221	149	6.26623284659e-05	0.00263554031013013	1.0,1.0,1.0	1.0,1.0,0.653	0.116	Control_vs_shRYBP							176295029	176295262					Retained Intron	JCEC	1	Retained Intron_1	
Event_1255	ri_jcec	1674	ENSG00000170085	SIMC1	chr5	+			176295029	176295077	176295149	176295262	43,23,39	0,0,14	33,36,50	0,0,1	221	149	0.000262910282213	0.00807376965944886	1.0,1.0,0.653	1.0,1.0,0.971	-0.106	shRYBP_vs_shRING1A.B							176295029	176295262					Retained Intron	JCEC	1	Retained Intron_1	
Event_1256	ri_jc	1716	ENSG00000177595	PIDD1	chr11	-			800761	800912	801017	801120	7,5,16	0,0,2	4,7,7	1,3,2	254	149	0.00126732223759	0.0260081992206894	1.0,1.0,0.824	0.701,0.578,0.672	0.291	Control_vs_shRYBP							800761	801120					Retained Intron	JC	1	Retained Intron_1	
Event_1256	ri_jc	1713	ENSG00000177595	PIDD1	chr11	-			800761	800912	801017	801120	4,7,7	1,3,2	9,10,15	0,0,0	254	149	4.39912117325e-05	0.00350281232201956	0.701,0.578,0.672	1.0,1.0,1.0	-0.35	shRYBP_vs_shRING1A.B							800761	801120					Retained Intron	JC	1	Retained Intron_1	
Event_1256	ri_jcec	1716	ENSG00000177595	PIDD1	chr11	-			800761	800912	801017	801120	7,5,16	0,0,2	4,7,7	1,3,2	254	149	0.00126732223759	0.0221546702274993	1.0,1.0,0.824	0.701,0.578,0.672	0.291	Control_vs_shRYBP							800761	801120					Retained Intron	JCEC	1	Retained Intron_1	
Event_1256	ri_jcec	1713	ENSG00000177595	PIDD1	chr11	-			800761	800912	801017	801120	4,7,7	1,3,2	9,10,15	0,0,0	254	149	4.39912117325e-05	0.00236691282059062	0.701,0.578,0.672	1.0,1.0,1.0	-0.35	shRYBP_vs_shRING1A.B							800761	801120					Retained Intron	JCEC	1	Retained Intron_1	
Event_1257	ri_jc	1730	ENSG00000197375	SLC22A5	chr5	+			132378377	132378481	132384146	132384301	0,0,0	11,19,7	4,4,2	16,9,25	298	149	0.000421424020748	0.0124514359605402	0.0,0.0,0.0	0.111,0.182,0.038	-0.11	Control_vs_shRYBP							132378377	132384301					Retained Intron	JC	1	Retained Intron_1	Unique to shRYBP vs Control
Event_1258	ri_jc	1766	ENSG00000065357	DGKA	chr12	+			55939414	55939529	55940313	55940433	3,0,7	9,2,0	9,6,3	1,0,1	298	149	0.000302807171949	0.0107820057977738	0.143,0.0,1.0	0.818,1.0,0.6	-0.425	Control_vs_shRYBP							55939414	55940433					Retained Intron	JC	1	Retained Intron_1	
Event_1258	ri_jc	1764	ENSG00000065357	DGKA	chr12	+			55939414	55939529	55940313	55940433	9,6,3	1,0,1	5,4,23	4,0,12	298	149	0.00131415790011	0.0292400132774475	0.818,1.0,0.6	0.385,1.0,0.489	0.181	shRYBP_vs_shRING1A.B							55939414	55940433					Retained Intron	JC	1	Retained Intron_1	
Event_1259	ri_jc	1787	ENSG00000127184	COX7C	chr5	+			86619352	86619496	86619738	86619878	3,7,4	5,5,8	8,11,12	0,0,0	298	149	1.6275869541e-13	3.3902636253903e-10	0.231,0.412,0.2	1.0,1.0,1.0	-0.719	Control_vs_shRYBP							86619352	86619878					Retained Intron	JC	1	Retained Intron_1	Common to shRING1A.B and shRYBP
Event_1259	ri_jc	1789	ENSG00000127184	COX7C	chr5	+			86619352	86619496	86619738	86619878	3,7,4	5,5,8	5,11,20	0,3,0	298	149	7.81473237899e-07	0.000279215313992767	0.231,0.412,0.2	1.0,0.647,1.0	-0.601	Control_vs_shRING1A.B							86619352	86619878					Retained Intron	JC	1	Retained Intron_1	Common to shRING1A.B and shRYBP
Event_126	a3ss_jc	7362	ENSG00000061938	TNK2	chr3	-							28,21,39	14,3,8	29,32,26	0,1,0	155	149	1.4719260033e-08	1.70872929887358e-05	0.658,0.871,0.824	1.0,0.969,1.0	-0.205	Control_vs_shRYBP	195867168	195867264	195867168	195867258	195867360	195868709							Alternative 5' Splice Site	JC	1	Alternative 5' Splice Site_1	Common to shRING1A.B and shRYBP
Event_126	a3ss_jc	7396	ENSG00000061938	TNK2	chr3	-							28,21,39	14,3,8	62,49,78	0,4,0	155	149	7.63527074898e-09	5.58901818825336e-06	0.658,0.871,0.824	1.0,0.922,1.0	-0.19	Control_vs_shRING1A.B	195867168	195867264	195867168	195867258	195867360	195868709							Alternative 5' Splice Site	JC	1	Alternative 5' Splice Site_1	Common to shRING1A.B and shRYBP
Event_126	a3ss_jcec	7362	ENSG00000061938	TNK2	chr3	-							28,21,39	14,3,8	29,32,26	0,1,0	155	149	1.4719260033e-08	1.51912082151197e-05	0.658,0.871,0.824	1.0,0.969,1.0	-0.205	Control_vs_shRYBP	195867168	195867264	195867168	195867258	195867360	195868709							Alternative 5' Splice Site	JCEC	1	Alternative 5' Splice Site_1	Common to shRING1A.B and shRYBP
Event_126	a3ss_jcec	7396	ENSG00000061938	TNK2	chr3	-							28,21,39	14,3,8	62,49,78	0,4,0	155	149	7.63527074898e-09	4.58185656491064e-06	0.658,0.871,0.824	1.0,0.922,1.0	-0.19	Control_vs_shRING1A.B	195867168	195867264	195867168	195867258	195867360	195868709							Alternative 5' Splice Site	JCEC	1	Alternative 5' Splice Site_1	Common to shRING1A.B and shRYBP
Event_1260	ri_jc	1837	ENSG00000104731	KLHDC4	chr16	-			87755193	87755292	87756421	87756477	23,33,38	0,0,1	38,19,18	4,10,0	298	149	1.94360906025e-05	0.00158766183235324	1.0,1.0,0.95	0.826,0.487,1.0	0.212	Control_vs_shRYBP							87755193	87756477					Retained Intron	JC	1	Retained Intron_1	Unique to shRYBP vs Control
Event_1261	ri_jc	2019	ENSG00000143369	ECM1	chr1	+			150509660	150509762	150509921	150510002	0,0,0	12,6,18	2,1,5	8,17,7	298	149	0.00118003989196	0.0250818683158437	0.0,0.0,0.0	0.111,0.029,0.263	-0.134	Control_vs_shRYBP							150509660	150510002					Retained Intron	JC	1	Retained Intron_1	Unique to shRYBP vs Control
Event_1262	ri_jc	2043	ENSG00000163161	ERCC3	chr2	-			127289336	127289519	127289688	127289824	20,7,14	3,1,9	6,6,18	0,0,0	298	149	8.66271896438e-08	2.03199581709555e-05	0.769,0.778,0.437	1.0,1.0,1.0	-0.339	Control_vs_shRYBP							127289336	127289824					Retained Intron	JC	1	Retained Intron_1	Common to shRING1A.B and shRYBP
Event_1262	ri_jc	2044	ENSG00000163161	ERCC3	chr2	-			127289336	127289519	127289688	127289824	20,7,14	3,1,9	6,7,8	0,0,0	298	149	1.21977211331e-07	6.45411919455154e-05	0.769,0.778,0.437	1.0,1.0,1.0	-0.339	Control_vs_shRING1A.B							127289336	127289824					Retained Intron	JC	1	Retained Intron_1	Common to shRING1A.B and shRYBP
Event_1263	ri_jc	2106	ENSG00000184661	CDCA2	chr8	+			25460239	25460300	25460383	25460554	2,0,0	42,17,23	4,3,3	20,11,20	232	149	0.000368558327799	0.0117011286651766	0.03,0.0,0.0	0.114,0.149,0.088	-0.107	Control_vs_shRYBP							25460239	25460554					Retained Intron	JC	1	Retained Intron_1	Unique to shRYBP vs Control
Event_1263	ri_jcec	2106	ENSG00000184661	CDCA2	chr8	+			25460239	25460300	25460383	25460554	2,0,0	42,17,23	4,3,3	20,11,20	232	149	0.000368558327799	0.00952192389413393	0.03,0.0,0.0	0.114,0.149,0.088	-0.107	Control_vs_shRYBP							25460239	25460554					Retained Intron	JCEC	1	Retained Intron_1	Unique to shRYBP vs Control
Event_1264	ri_jc	2164	ENSG00000164073	MFSD8	chr4	-			127921523	127921771	127921859	127921963	1,0,0	15,13,12	0,6,2	16,10,6	237	149	0.00110480486083	0.0243260750262656	0.04,0.0,0.0	0.0,0.274,0.173	-0.136	Control_vs_shRYBP							127921523	127921963					Retained Intron	JC	1	Retained Intron_1	Unique to shRYBP vs Control
Event_1264	ri_jcec	2164	ENSG00000164073	MFSD8	chr4	-			127921523	127921771	127921859	127921963	1,0,0	15,13,12	0,6,2	16,10,6	237	149	0.00110480486083	0.0202293579689907	0.04,0.0,0.0	0.0,0.274,0.173	-0.136	Control_vs_shRYBP							127921523	127921963					Retained Intron	JCEC	1	Retained Intron_1	Unique to shRYBP vs Control
Event_1266	ri_jc	2233	ENSG00000185507	IRF7	chr11	-			615096	615259	615344	615647	2,0,1	2,1,21	11,18,11	12,16,10	234	149	4.51725269992e-05	0.00272737315186474	0.389,0.0,0.029	0.369,0.417,0.412	-0.26	Control_vs_shRYBP							615096	615647					Retained Intron	JC	1	Retained Intron_1	Unique to shRYBP vs Control
Event_1266	ri_jcec	2233	ENSG00000185507	IRF7	chr11	-			615096	615259	615344	615647	2,0,1	2,1,21	11,18,11	12,16,10	234	149	4.51725269992e-05	0.00206336445906023	0.389,0.0,0.029	0.369,0.417,0.412	-0.26	Control_vs_shRYBP							615096	615647					Retained Intron	JCEC	1	Retained Intron_1	Unique to shRYBP vs Control
Event_1267	ri_jc	2266	ENSG00000034533	ASTE1	chr3	-			131024004	131024238	131025163	131025331	15,20,21	10,2,0	21,14,27	0,0,0	298	149	1.91034632895e-05	0.00158766183235324	0.429,0.833,1.0	1.0,1.0,1.0	-0.246	Control_vs_shRYBP							131024004	131025331					Retained Intron	JC	1	Retained Intron_1	
Event_1267	ri_jc	2265	ENSG00000034533	ASTE1	chr3	-			131024004	131024238	131025163	131025331	21,14,27	0,0,0	25,49,43	3,2,3	298	149	0.000654155859127	0.0190105702734051	1.0,1.0,1.0	0.806,0.925,0.878	0.13	shRYBP_vs_shRING1A.B							131024004	131025331					Retained Intron	JC	1	Retained Intron_1	
Event_1268	ri_jc	2272	ENSG00000100911	PSME2	chr14	-			24144399	24144468	24145242	24145273	9,18,6	0,2,0	8,9,4	2,2,6	298	149	6.09551400977e-05	0.00338585484862691	1.0,0.818,1.0	0.667,0.692,0.25	0.403	Control_vs_shRYBP							24144399	24145273					Retained Intron	JC	1	Retained Intron_1	
Event_1268	ri_jc	2271	ENSG00000100911	PSME2	chr14	-			24144399	24144468	24145242	24145273	8,9,4	2,2,6	12,5,7	0,0,0	298	149	1.67961919928e-08	8.91034594317547e-06	0.667,0.692,0.25	1.0,1.0,1.0	-0.464	shRYBP_vs_shRING1A.B							24144399	24145273					Retained Intron	JC	1	Retained Intron_1	
Event_1269	ri_jc	2383	ENSG00000160298	C21orf58	chr21	-			46301129	46301713	46301996	46302154	5,5,13	0,2,4	7,9,9	0,0,0	298	149	0.000369823275053	0.0117011286651766	1.0,0.556,0.619	1.0,1.0,1.0	-0.275	Control_vs_shRYBP							46301129	46302154					Retained Intron	JC	1	Retained Intron_1	
Event_1269	ri_jc	2383	ENSG00000160298	C21orf58	chr21	-			46301129	46301713	46301996	46302154	7,9,9	0,0,0	6,8,7	3,2,3	298	149	9.21895492167e-08	2.7365851389009e-05	1.0,1.0,1.0	0.5,0.667,0.538	0.432	shRYBP_vs_shRING1A.B							46301129	46302154					Retained Intron	JC	1	Retained Intron_1	
Event_127	a3ss_jc	7400	ENSG00000123191	ATP7B	chr13	-							24,14,34	5,2,2	30,25,25	0,0,0	293	149	6.11629454694e-06	0.000981437800169646	0.709,0.781,0.896	1.0,1.0,1.0	-0.205	Control_vs_shRYBP	51958310	51958544	51958310	51958400	51960147	51960322							Alternative 5' Splice Site	JC	1	Alternative 5' Splice Site_1	Unique to shRYBP vs Control
Event_127	a3ss_jcec	7400	ENSG00000123191	ATP7B	chr13	-							24,14,34	5,2,2	30,25,25	0,0,0	293	149	6.11629454694e-06	0.000898400264928937	0.709,0.781,0.896	1.0,1.0,1.0	-0.205	Control_vs_shRYBP	51958310	51958544	51958310	51958400	51960147	51960322							Alternative 5' Splice Site	JCEC	1	Alternative 5' Splice Site_1	Unique to shRYBP vs Control
Event_1270	ri_jc	2532	ENSG00000256269	HMBS	chr11	+			119092124	119092163	119092757	119092811	0,4,5	1,0,0	5,1,5	1,1,4	298	149	0.00158397637098	0.0304094265507036	0.0,1.0,1.0	0.714,0.333,0.385	0.189	Control_vs_shRYBP							119092124	119092811					Retained Intron	JC	1	Retained Intron_1	
Event_1270	ri_jc	2532	ENSG00000256269	HMBS	chr11	+			119092124	119092163	119092757	119092811	5,1,5	1,1,4	5,5,5	0,0,0	298	149	7.46343858282e-06	0.000851603908671032	0.714,0.333,0.385	1.0,1.0,1.0	-0.523	shRYBP_vs_shRING1A.B							119092124	119092811					Retained Intron	JC	1	Retained Intron_1	
Event_1271	ri_jc	2703	ENSG00000096093	EFHC1	chr6	+			52452687	52452837	52454094	52454287	6,9,2	11,23,20	9,9,13	8,6,11	298	149	0.000387569010927	0.0118721507317785	0.214,0.164,0.048	0.36,0.429,0.371	-0.245	Control_vs_shRYBP							52452687	52454287					Retained Intron	JC	1	Retained Intron_1	
Event_1271	ri_jc	2702	ENSG00000096093	EFHC1	chr6	+			52452687	52452837	52454094	52454287	9,9,13	8,6,11	11,5,9	18,24,22	298	149	0.00169449196758	0.0325637898504603	0.36,0.429,0.371	0.234,0.094,0.17	0.221	shRYBP_vs_shRING1A.B							52452687	52454287					Retained Intron	JC	1	Retained Intron_1	
Event_1272	ri_jc	2733	ENSG00000265241	RBM8A	chr1	-			145926481	145926618	145927017	145927077	1,8,3	4,1,6	6,16,17	1,3,0	298	149	0.000983248821412	0.0221417004864994	0.111,0.8,0.2	0.75,0.727,1.0	-0.455	Control_vs_shRYBP							145926481	145927077					Retained Intron	JC	1	Retained Intron_1	Unique to shRYBP vs Control
Event_1273	ri_jc	2820	ENSG00000159214	CCDC24	chr1	+			43993889	43993964	43995107	43995162	0,4,0	29,23,19	7,3,3	20,4,29	298	149	0.0018906304599	0.0336791556517244	0.0,0.08,0.0	0.149,0.273,0.049	-0.13	Control_vs_shRYBP							43993889	43995162					Retained Intron	JC	1	Retained Intron_1	Unique to shRYBP vs Control
Event_1274	ri_jc	2839	ENSG00000122678	POLM	chr7	-			44073782	44074025	44074130	44074530	10,6,1	17,13,58	0,0,0	14,14,23	254	149	7.88305707633e-06	0.000794028004077867	0.257,0.213,0.01	0.0,0.0,0.0	0.16	Control_vs_shRYBP							44073782	44074530					Retained Intron	JC	1	Retained Intron_1	
Event_1274	ri_jc	2839	ENSG00000122678	POLM	chr7	-			44073782	44074025	44074130	44074530	0,0,0	14,14,23	2,4,10	37,13,26	254	149	7.5751284011e-06	0.000851603908671032	0.0,0.0,0.0	0.031,0.153,0.184	-0.123	shRYBP_vs_shRING1A.B							44073782	44074530					Retained Intron	JC	1	Retained Intron_1	
Event_1274	ri_jcec	2839	ENSG00000122678	POLM	chr7	-			44073782	44074025	44074130	44074530	10,6,1	17,13,58	0,0,0	14,14,23	254	149	7.88305707633e-06	0.000577365973452583	0.257,0.213,0.01	0.0,0.0,0.0	0.16	Control_vs_shRYBP							44073782	44074530					Retained Intron	JCEC	1	Retained Intron_1	
Event_1274	ri_jcec	2839	ENSG00000122678	POLM	chr7	-			44073782	44074025	44074130	44074530	0,0,0	14,14,23	2,4,10	37,13,26	254	149	7.5751284011e-06	0.000626401872182392	0.0,0.0,0.0	0.031,0.153,0.184	-0.123	shRYBP_vs_shRING1A.B							44073782	44074530					Retained Intron	JCEC	1	Retained Intron_1	
Event_1275	ri_jc	2862	ENSG00000122335	SERAC1	chr6	-			158116184	158116282	158117726	158117821	0,0,0	7,1,8	0,0,8	2,3,5	298	149	0.00338062371922	0.0489016611606615	0.0,0.0,0.0	0.0,0.0,0.444	-0.148	Control_vs_shRYBP							158116184	158117821					Retained Intron	JC	1	Retained Intron_1	Unique to shRYBP vs Control
Event_1276	ri_jc	2912	ENSG00000117616	RSRP1	chr1	-			25243549	25243633	25245149	25245301	20,29,38	12,14,17	38,41,74	10,8,2	298	149	0.000287847649595	0.0105190641071296	0.455,0.509,0.528	0.655,0.719,0.949	-0.277	Control_vs_shRYBP							25243549	25245301					Retained Intron	JC	1	Retained Intron_1	Unique to shRYBP vs Control
Event_1277	ri_jc	2979	ENSG00000060971	ACAA1	chr3	-			38126161	38126341	38126509	38126700	4,4,17	85,84,88	23,17,24	21,31,23	298	149	1.12132525487e-14	4.67144101178842e-11	0.023,0.023,0.088	0.354,0.215,0.343	-0.259	Control_vs_shRYBP							38126161	38126700					Retained Intron	JC	1	Retained Intron_1	
Event_1277	ri_jc	2979	ENSG00000060971	ACAA1	chr3	-			38126161	38126341	38126509	38126700	23,17,24	21,31,23	18,21,11	130,81,111	298	149	6.2728933159e-11	2.5767901234952e-07	0.354,0.215,0.343	0.065,0.115,0.047	0.228	shRYBP_vs_shRING1A.B							38126161	38126700					Retained Intron	JC	1	Retained Intron_1	
Event_1278	ri_jc	3006	ENSG00000112531	QKI	chr6	+			163563419	163563719	163564666	163570145	0,1,10	11,3,4	9,2,7	0,5,0	298	149	0.00163338886848	0.0309412528315665	0.0,0.143,0.556	1.0,0.167,1.0	-0.489	Control_vs_shRYBP							163563419	163570145					Retained Intron	JC	1	Retained Intron_1	
Event_1278	ri_jc	3006	ENSG00000112531	QKI	chr6	+			163563419	163563719	163564666	163570145	9,2,7	0,5,0	0,0,2	9,6,9	298	149	1.02493825427e-07	2.7365851389009e-05	1.0,0.167,1.0	0.0,0.0,0.1	0.689	shRYBP_vs_shRING1A.B							163563419	163570145					Retained Intron	JC	1	Retained Intron_1	
